From fa scan:
Fixed   = D(6,11,12,13), S, 55, 1.0000
Opposit = D(10,11,12,5)

      S0       S1  D_fixed  D_average
0.000061 0.082193 -49.4377  -47.92035
0.000103 0.082199 -48.4377  -47.25355
0.000162 0.082216 -47.4378  -46.59130
0.000237 0.082244 -46.4377  -45.92250
0.000325 0.082285 -45.4378  -45.27660
0.000430 0.082338 -44.4378  -44.63170
0.000550 0.082403 -43.4378  -43.99435
0.000686 0.082482 -42.4378  -43.36285
0.000839 0.082573 -41.4378  -42.73325
0.001009 0.082677 -40.4378  -42.10740
0.001196 0.082794 -39.4378  -41.48495
0.001400 0.082924 -38.4378  -40.86455
0.001621 0.083068 -37.4378  -40.24585
0.001860 0.083226 -36.4378  -39.63020
0.002117 0.083397 -35.4378  -39.01830
0.002392 0.083581 -34.4378  -38.40840
0.002685 0.083780 -33.4378  -37.80110
0.002996 0.083992 -32.4378  -37.19770
0.003325 0.084218 -31.4378  -36.59795
0.003673 0.084459 -30.4378  -36.00080
0.004039 0.084714 -29.4378  -35.40515
0.004425 0.084984 -28.4378  -34.81190
0.004828 0.085269 -27.4378  -34.22150
0.005250 0.085568 -26.4378  -33.63150
0.005690 0.085883 -25.4378  -33.04025
0.006149 0.086212 -24.4378  -32.44895
0.006626 0.086556 -23.4378  -31.85770
0.007123 0.086915 -22.4378  -31.26265
0.007639 0.087289 -21.4378  -30.66025
0.008176 0.087677 -20.4378  -30.05275
0.008733 0.088080 -19.4378  -29.44235
0.009310 0.088497 -18.4378  -28.82470
0.009910 0.088928 -17.4378  -28.19460
0.010535 0.089374 -16.4377  -27.55475
0.011206 0.089832 -15.4379  -26.87355
0.011888 0.090305 -14.4377  -26.20820
0.012636 0.090790 -13.4379  -25.46160
0.022039 0.087945 -12.4376   -6.69865
0.022097 0.087911 -11.4377   -5.77830
0.022134 0.087881 -10.4377   -4.87535
0.022158 0.087854  -9.4377   -3.99840
0.022174 0.087833  -8.4376   -3.12475
0.022179 0.087816  -7.4377   -2.26270
0.022173 0.087805  -6.4377   -1.40700
0.022166 0.087798  -5.4378   -0.55775
0.022144 0.087795  -4.4378    0.28145
0.022117 0.087798  -3.4378    1.11370
0.022083 0.087806  -2.4378    1.94410
0.022041 0.087819  -1.4378    2.76620
0.021991 0.087836  -0.4378    3.58175
0.021936 0.087859   0.5622    4.40715
0.021873 0.087886   1.5622    5.24890
0.021802 0.087917   2.5622    6.10745
0.021721 0.087950   3.5622    6.97405
0.021632 0.087987   4.5622    7.84225
0.021535 0.088026   5.5622    8.71345

From fb scan:
Fixed   = D(6,11,12,13), S, 55, -1.000
Opposit = D(10,11,12,5)

      S0       S1  D_fixed  D_average
0.000367 0.082682 -59.6554  -55.39405
0.000289 0.082598 -58.6554  -54.60310
0.000221 0.082519 -57.6554  -53.82165
0.000159 0.082448 -56.6554  -53.06010
0.000104 0.082384 -55.6554  -52.32485
0.000060 0.082329 -54.6554  -51.61225
0.000026 0.082283 -53.6554  -50.91490
0.000006 0.082248 -52.6554  -50.22545
0.000000 0.082222 -51.6554  -49.53595
0.000010 0.082206 -50.6554  -48.84445
0.000035 0.082201 -49.6554  -48.15485
0.000074 0.082205 -48.6554  -47.47125
0.000129 0.082220 -47.6554  -46.79290
0.000199 0.082247 -46.6554  -46.11700
0.000286 0.082284 -45.6554  -45.44210
0.000387 0.082332 -44.6554  -44.77140
0.000503 0.082392 -43.6554  -44.11185
0.000633 0.082464 -42.6554  -43.46710
0.000778 0.082549 -41.6554  -42.83540
0.000938 0.082647 -40.6554  -42.21475
0.001114 0.082758 -39.6554  -41.60335
0.001306 0.082883 -38.6554  -40.99840
0.001517 0.083022 -37.6554  -40.39620
0.001745 0.083175 -36.6553  -39.79480
0.001993 0.083342 -35.6553  -39.19435
0.002258 0.083523 -34.6553  -38.59410
0.002542 0.083718 -33.6553  -37.99550
0.002843 0.083928 -32.6553  -37.40065
0.003163 0.084151 -31.6553  -36.80970
0.003502 0.084389 -30.6553  -36.22100
0.003859 0.084643 -29.6553  -35.63380
0.004236 0.084910 -28.6553  -35.04620
0.004632 0.085193 -27.6553  -34.45640
0.005044 0.085490 -26.6554  -33.87425
0.005477 0.085802 -25.6554  -33.28580
0.005929 0.086129 -24.6553  -32.70130
0.006401 0.086471 -23.6556  -32.11320
0.006892 0.086827 -22.6556  -31.52430
0.019633 0.088380 -21.6555  -17.40950
0.020355 0.088356 -20.6555  -15.74110
0.020888 0.088319 -19.6555  -14.26220
0.021276 0.088273 -18.6554  -12.93950
0.021521 0.088224 -17.6554  -11.78065
0.021726 0.088174 -16.6554  -10.65685
0.021890 0.088123 -15.6554   -9.57505
0.021994 0.088073 -14.6554   -8.58750
0.022077 0.088026 -13.6554   -7.63710
0.022134 0.087983 -12.6554   -6.73095
0.022161 0.087944 -11.6554   -5.84560
0.022190 0.087910 -10.6554   -4.97165
0.022201 0.087882  -9.6554   -4.11490
0.022203 0.087858  -8.6554   -3.27350
0.022194 0.087841  -7.6554   -2.43500
0.022186 0.087828  -6.6554   -1.59450
0.022167 0.087821  -5.6554   -0.75005
0.022147 0.087818  -4.6555    0.09360
